time,usr,sys,idl,wai,stl,read,writ,recv,send,1m,5m,15m,used,free,buff,cach,used,free
2020/8/7 9:08,28.075,0.25,71.674,0,0,0,73728,31225,25226,9.08,9.15,9.27,6.25037E+11,6263599104,223100928,4.20169E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.018,0.219,71.764,0,0,0,0,9364,7457,9.08,9.15,9.27,6.25037E+11,6263599104,223100928,4.20169E+11,2334654464,5.34536E+11
2020/8/7 9:08,27.964,0.344,71.692,0,0,0,65536,4835,5620,9.08,9.15,9.27,6.25037E+11,6263599104,223100928,4.20169E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.049,0.25,71.701,0,0,0,0,3939,2790,9.08,9.15,9.27,6.25037E+11,6263599104,223100928,4.20169E+11,2334654464,5.34536E+11
2020/8/7 9:08,31.401,0.846,67.722,0.031,0,6012928,1622016,67489,31862,9.08,9.15,9.27,6.25041E+11,6255841280,223240192,4.20172E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.098,0.282,71.621,0,0,0,73728,92552,41486,9.08,9.15,9.27,6.2504E+11,6256263168,223248384,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,27.995,0.344,71.661,0,0,0,0,13990,9739,9.08,9.15,9.27,6.2504E+11,6256263168,223248384,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,29.023,0.344,70.632,0,0,516096,253952,23690,25634,9.08,9.15,9.27,6.25041E+11,6255947776,223305728,4.20172E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.179,0.281,71.54,0,0,0,0,83498,37552,9.07,9.14,9.27,6.2504E+11,6255947776,223305728,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.026,0.344,71.63,0,0,0,0,65901,25672,9.07,9.14,9.27,6.2504E+11,6255947776,223305728,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.08,0.219,71.701,0,0,0,0,16553,4393,9.07,9.14,9.27,6.2504E+11,6255947776,223305728,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,27.972,0.282,71.746,0,0,0,0,3838,1744,9.07,9.14,9.27,6.2504E+11,6255947776,223305728,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,27.901,0.344,71.755,0,0,0,49152,1811,1334,9.07,9.14,9.27,6.2504E+11,6255947776,223313920,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.08,0.281,71.639,0,0,0,73728,31740,52506,9.07,9.14,9.27,6.2504E+11,6255947776,223330304,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.018,0.375,71.607,0,0,0,106496,21181,35053,9.07,9.14,9.27,6.2504E+11,6255947776,223346688,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.183,0.313,71.505,0,0,0,0,12610,8846,9.07,9.14,9.27,6.2504E+11,6255947776,223346688,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.066,0.219,71.715,0,0,0,40960,9285,8596,9.07,9.14,9.27,6.2504E+11,6255947776,223354880,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.076,0.344,71.58,0,0,0,0,7863,5026,9.07,9.14,9.27,6.2504E+11,6255947776,223354880,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:08,28.21,0.187,71.603,0,0,0,8192,8364,10340,9.06,9.14,9.26,6.2504E+11,6255947776,223354880,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.094,0.188,71.719,0,0,0,0,5150,4690,9.06,9.14,9.26,6.2504E+11,6255947776,223354880,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,27.995,0.282,71.723,0,0,0,0,2201,952,9.06,9.14,9.26,6.2504E+11,6255947776,223354880,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,27.986,0.281,71.732,0,0,0,0,3711,4283,9.06,9.14,9.26,6.2504E+11,6255947776,223354880,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,27.977,0.281,71.741,0,0,0,24576,1282,788,9.06,9.14,9.26,6.2504E+11,6255947776,223363072,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.071,0.406,71.522,0,0,0,106496,28712,46459,9.06,9.14,9.26,6.2504E+11,6255820800,223379456,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.062,0.375,71.562,0,0,0,0,18866,8315,9.06,9.14,9.26,6.2504E+11,6255820800,223379456,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.111,0.219,71.67,0,0,0,106496,26425,26094,9.06,9.14,9.26,6.2504E+11,6255820800,223395840,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.268,0.25,71.482,0,0,0,139264,44847,46755,9.06,9.14,9.26,6.2504E+11,6255820800,223420416,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.12,0.25,71.63,0,0,0,73728,28199,26035,9.06,9.14,9.26,6.2504E+11,6255820800,223428608,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.089,0.313,71.598,0,0,0,106496,43193,49268,9.05,9.13,9.26,6.2504E+11,6255820800,223444992,4.20173E+11,2334654464,5.34536E+11
2020/8/7 9:09,33.344,1.191,65.434,0.031,0,7839744,1662976,39058,48643,9.05,9.13,9.26,6.2504E+11,6251118592,223633408,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.018,0.375,71.607,0,0,0,0,18496,13870,9.05,9.13,9.26,6.2504E+11,6251184128,223633408,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.08,0.156,71.764,0,0,0,0,8622,6272,9.05,9.13,9.26,6.2504E+11,6251184128,223633408,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.813,0.376,70.811,0,0,172032,270336,12514,19212,9.05,9.13,9.26,6.2504E+11,6250901504,223690752,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.004,0.282,71.715,0,0,0,0,12145,7450,9.05,9.13,9.26,6.2504E+11,6250901504,223690752,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,27.941,0.282,71.777,0,0,0,0,6129,5282,9.05,9.13,9.26,6.2504E+11,6250901504,223690752,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.004,0.407,71.589,0,0,0,40960,12371,9827,9.05,9.13,9.26,6.2504E+11,6250901504,223698944,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.151,0.282,71.567,0,0,0,73728,19943,21809,9.05,9.13,9.26,6.2504E+11,6250901504,223715328,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.111,0.25,71.639,0,0,0,106496,10287,21601,9.05,9.13,9.26,6.2504E+11,6250901504,223731712,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.237,0.25,71.513,0,0,0,98304,20156,8063,9.04,9.13,9.26,6.2504E+11,6250901504,223731712,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.12,0.25,71.63,0,0,0,98304,12857,14787,9.04,9.13,9.26,6.2504E+11,6250901504,223748096,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.018,0.281,71.701,0,0,0,0,8834,5728,9.04,9.13,9.26,6.2504E+11,6250901504,223748096,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,28.062,0.312,71.625,0,0,0,0,5897,5466,9.04,9.13,9.26,6.2504E+11,6250901504,223748096,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,26.163,3.028,70.809,0,0,0,0,3855,2694,9.04,9.13,9.26,6.25041E+11,6855536640,223576064,4.19587E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.078,4.096,70.826,0,0,0,40960,25332,44656,9.12,9.14,9.26,6.25041E+11,6249918464,223412224,4.20177E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.039,4.1,70.861,,0,0,73728,10628,21739,9.12,9.14,9.26,6.25041E+11,5618851840,223256576,4.20791E+11,2334654464,5.34536E+11
2020/8/7 9:09,24.922,4.597,70.482,0,0,0,0,11482,7768,9.12,9.14,9.26,6.2504E+11,6576742400,222957568,4.19842E+11,2334654464,5.34536E+11
2020/8/7 9:09,24.922,4.534,70.544,0,0,0,73728,14178,17767,9.12,9.14,9.26,6.2504E+11,7188582400,222748672,4.19265E+11,2334654464,5.34536E+11
2020/8/7 9:09,24.93,5.005,69.471,0.594,0,0,355217408,6177,5881,9.12,9.14,9.26,6.25051E+11,6803656704,222576640,4.1963E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.11,4.765,68.621,1.505,0,49152,1173757952,30291,37979,9.27,9.17,9.27,6.25055E+11,6490963968,222412800,4.19933E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.086,4.134,70.749,0.031,0,0,950005760,18084,18975,9.27,9.17,9.27,6.25041E+11,6179586048,222236672,4.20248E+11,2334654464,5.34536E+11
2020/8/7 9:09,24.851,4.131,71.017,0,0,0,0,4764,4991,9.27,9.17,9.27,6.25041E+11,5543211008,222052352,4.20867E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.086,4.592,70.322,0,0,0,40960,9293,11085,9.27,9.17,9.27,6.25041E+11,6853779456,221757440,4.19576E+11,2334654464,5.34536E+11
2020/8/7 9:09,24.883,4.413,70.704,0,0,0,40960,18418,17508,9.27,9.17,9.27,6.25041E+11,7077826560,221528064,4.19373E+11,2334654464,5.34536E+11
2020/8/7 9:09,7.849,3.471,88.68,0,0,0,78663680,5065,4930,9.25,9.17,9.27,6.0176E+11,29285752832,221528064,4.20416E+11,2334654464,5.34536E+11
2020/8/7 9:09,6.054,5.05,86.857,2.039,0,6135808,1165541376,47311,62041,9.25,9.17,9.27,5.64436E+11,66607775744,221773824,4.20419E+11,2334654464,5.34536E+11
2020/8/7 9:09,19.541,1.602,76.72,2.136,0,78848,1141227520,17637,16302,9.25,9.17,9.27,5.562E+11,74842492928,221782016,4.2042E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.071,0.847,72.2,1.883,0,0,1140654080,9148,9214,9.25,9.17,9.27,5.56198E+11,74844368896,221782016,4.2042E+11,2334654464,5.34536E+11
2020/8/7 9:09,26.512,1.191,70.291,2.006,0,32768,1172971520,40523,47405,9.25,9.17,9.27,5.562E+11,74842238976,221847552,4.2042E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.102,0.783,71.89,2.225,0,0,1151606784,22670,24140,9.31,9.19,9.28,5.56197E+11,74844975104,221855744,4.2042E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.047,2.696,70.125,2.132,0,1716224,1165565952,12608,12400,9.31,9.19,9.28,5.58115E+11,72926507008,221855744,4.20421E+11,2334654464,5.34536E+11
2020/8/7 9:09,25.996,2.728,69.614,1.662,0,0,1173618688,9513,6840,9.31,9.19,9.28,5.60711E+11,70330228736,221855744,4.20421E+11,2334654464,5.34536E+11
2020/8/7 9:09,19.718,3.856,73.605,2.821,0,49192960,1101135872,4194,3047,9.31,9.19,9.28,5.58287E+11,72744431616,221855744,4.2043E+11,2320498688,5.3455E+11
2020/8/7 9:09,25.943,3.082,67.17,3.805,0,64860160,1087512576,7073,9923,9.31,9.19,9.28,5.60768E+11,70236069888,221876224,4.20464E+11,2310537216,5.3456E+11
2020/8/7 9:09,27.666,1.035,67.064,4.235,0,87265280,1095827456,8454,6955,9.44,9.22,9.28,5.60819E+11,70149484544,222023680,4.20502E+11,2299789312,5.34571E+11
2020/8/7 9:09,28.406,1.004,66.259,4.331,0,12595200,1095294976,17105,22465,9.44,9.22,9.28,5.60831E+11,70124347392,222064640,4.20514E+11,2299789312,5.34571E+11
2020/8/7 9:09,28.271,0.784,66.206,4.738,0,15466496,1094320128,9084,7561,9.44,9.22,9.28,5.60844E+11,70094647296,222064640,4.20531E+11,2299789312,5.34571E+11
2020/8/7 9:09,28.199,0.91,66.029,4.862,0,14602240,1096503296,6038,5935,9.44,9.22,9.28,5.60856E+11,70068068352,222064640,4.20546E+11,2299789312,5.34571E+11
2020/8/7 9:09,35.403,1.192,59.548,3.857,0,16580608,1079554048,4805,2649,9.44,9.22,9.28,5.60875E+11,70033268736,222064640,4.20561E+11,2299789312,5.34571E+11
2020/8/7 9:09,26.491,2.385,66.918,4.206,0,99512320,1109876736,19836,24538,9.57,9.25,9.29,5.63329E+11,67521626112,222380032,4.20619E+11,2299789312,5.34571E+11
2020/8/7 9:09,25.408,2.07,68.005,4.517,0,12832768,1085530112,10534,8915,9.57,9.25,9.29,5.65252E+11,65585012736,222380032,4.20632E+11,2299789312,5.34571E+11
2020/8/7 9:09,26.096,1.754,68.39,3.759,0,59604992,1113030656,17496,18300,9.57,9.25,9.29,5.65171E+11,65656250368,222388224,4.20642E+11,2283012096,5.34588E+11
2020/8/7 9:09,25.031,0.878,69.448,4.642,0,12779520,1105788928,6847,4452,9.57,9.25,9.29,5.65191E+11,65621884928,222388224,4.20656E+11,2283012096,5.34588E+11
2020/8/7 9:09,25.18,0.784,69.081,4.955,0,16334848,1078730752,9607,13727,9.57,9.25,9.29,5.65202E+11,65595883520,222420992,4.20671E+11,2283012096,5.34588E+11
2020/8/7 9:09,25.275,0.943,69.506,4.275,0,18612224,1078408192,44628,58439,9.6,9.26,9.3,5.65226E+11,65553551360,222453760,4.2069E+11,2283012096,5.34588E+11
2020/8/7 9:09,25.063,0.846,69.016,5.075,0,15138816,1030942720,15040,22219,9.6,9.26,9.3,5.65241E+11,65523970048,222453760,4.20704E+11,2283012096,5.34588E+11
2020/8/7 9:09,24.961,0.846,70.122,4.071,0,15020032,1020907520,9045,8637,9.6,9.26,9.3,5.65253E+11,65495093248,222453760,4.20721E+11,2283012096,5.34588E+11
2020/8/7 9:09,24.506,0.971,70.103,4.419,0,14143488,1030004736,7984,6849,9.6,9.26,9.3,5.65265E+11,65469825024,222461952,4.20734E+11,2283012096,5.34588E+11
2020/8/7 9:09,25.541,0.784,69.47,4.205,0,13041664,1079943168,6932,7247,9.6,9.26,9.3,5.65316E+11,65406611456,222470144,4.20746E+11,2283012096,5.34588E+11
2020/8/7 9:09,25.713,1.537,68.893,3.857,0,12582912,1109106688,7154,9096,9.64,9.27,9.3,5.65177E+11,65533116416,222478336,4.20759E+11,2283012096,5.34588E+11
2020/8/7 9:10,30.644,1.727,63.642,3.987,0,18612224,1110016000,25676,44517,9.64,9.27,9.3,5.65204E+11,65488433152,222683136,4.20776E+11,2283012096,5.34588E+11
2020/8/7 9:10,25.902,0.972,68.862,4.265,0,13877248,1114169344,19389,22522,9.64,9.27,9.3,5.65217E+11,65460486144,222740480,4.20791E+11,2283012096,5.34588E+11
2020/8/7 9:10,25.102,0.88,69.526,4.493,0,18415616,1102266368,9239,7547,9.64,9.27,9.3,5.65229E+11,65429495808,222740480,4.20811E+11,2283012096,5.34588E+11
2020/8/7 9:10,26.045,0.628,70.154,3.173,0,16736256,807170048,18941,24142,9.64,9.27,9.3,5.65239E+11,65404792832,222814208,4.20825E+11,2283012096,5.34588E+11
2020/8/7 9:10,26.182,0.752,71.406,1.66,0,54460416,71213056,24388,23648,9.58,9.27,9.3,5.6532E+11,65269596160,222830592,4.20879E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.193,1.629,70.144,1.034,0,151257088,0,8425,8666,9.58,9.27,9.3,5.65355E+11,65083191296,222830592,4.2103E+11,2283012096,5.34588E+11
2020/8/7 9:10,26.919,1.504,70.824,0.752,0,181403648,0,11171,8935,9.58,9.27,9.3,5.65308E+11,64949366784,222830592,4.21212E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.705,1.814,69.825,0.657,0,174981120,0,14596,12106,9.58,9.27,9.3,5.65358E+11,64722206720,222830592,4.21388E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.392,1.47,70.482,0.657,0,164757504,0,7907,6623,9.58,9.27,9.3,5.65307E+11,64610041856,222830592,4.21551E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.668,2.003,69.64,0.689,0,185597952,0,14298,66756,9.62,9.28,9.3,5.65352E+11,64379658240,222830592,4.21737E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.213,1.22,70.66,0.907,0,163577856,122880,9868,13606,9.62,9.28,9.3,5.65306E+11,64262553600,222846976,4.21901E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.588,1.72,69.753,0.938,0,163577856,0,4757,8167,9.62,9.28,9.3,5.65357E+11,64047407104,222846976,4.22064E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.389,1.53,70.362,0.718,0,185606144,131072,29928,40206,9.62,9.28,9.3,5.65306E+11,63912607744,222863360,4.2225E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.731,1.502,70.047,0.72,0,150994944,40960,8031,12112,9.62,9.28,9.3,5.65342E+11,63725826048,222871552,4.22401E+11,2283012096,5.34588E+11
2020/8/7 9:10,27.769,1.81,69.86,0.562,0,188743680,0,7129,19860,9.65,9.29,9.31,5.65306E+11,63573200896,222871552,4.2259E+11,2283012096,5.34588E+11
2020/8/7 9:10,26.905,1.693,70.43,0.972,0,168845312,73728,21513,56312,9.65,9.29,9.31,5.65312E+11,63442063360,222879744,4.22714E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.557,1.595,70.003,0.845,0,187826176,0,4646,11346,9.65,9.29,9.31,5.65248E+11,63320039424,222879744,4.22901E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.463,1.345,70.504,0.688,0,150994944,0,7419,38052,9.65,9.29,9.31,5.65312E+11,63104442368,222879744,4.23052E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.861,1.782,69.669,0.688,0,174403584,0,10702,69821,9.65,9.29,9.31,5.65362E+11,62877487104,222879744,4.23229E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.384,1.751,70.209,0.656,0,174772224,0,7237,58228,9.84,9.34,9.32,5.6523E+11,62837620736,222879744,4.23401E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.959,1.816,69.443,0.783,0,188743680,0,14470,202384,9.84,9.34,9.32,5.65246E+11,62632943616,222879744,4.2359E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.654,1.409,70.31,0.626,0,159186944,57344,6995,5712,9.84,9.34,9.32,5.6531E+11,62409207808,222887936,4.23749E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.566,1.658,69.962,0.814,0,193724416,90112,14939,16141,9.84,9.34,9.32,5.65247E+11,62278832128,222896128,4.23943E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.193,1.347,70.677,0.783,0,147259392,0,4377,7499,9.84,9.34,9.32,5.65266E+11,62112464896,222896128,4.2409E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.981,1.565,69.64,0.814,0,192544768,81920,28534,48809,9.85,9.35,9.33,5.65247E+11,61937782784,222896128,4.24284E+11,2266497024,5.34604E+11
2020/8/7 9:10,30.319,1.627,67.334,0.72,0,165265408,1531904,18217,43169,9.85,9.35,9.33,5.65291E+11,61733126144,223035392,4.24444E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.914,1.629,69.58,0.877,0,201064448,155648,10035,15079,9.85,9.35,9.33,5.65249E+11,61573804032,223035392,4.24645E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.407,1.568,70.43,0.596,0,152829952,73728,14182,23168,9.85,9.35,9.33,5.65324E+11,61345464320,223043584,4.24799E+11,2266497024,5.34604E+11
2020/8/7 9:10,28.451,1.972,68.983,0.595,0,222265344,237568,19754,20934,9.85,9.35,9.33,5.65302E+11,61147009024,223100928,4.25019E+11,2266497024,5.34604E+11
2020/8/7 9:10,28.495,1.564,69.409,0.532,0,186855424,40960,20962,29219,9.78,9.34,9.32,5.65376E+11,60883480576,223109120,4.25209E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.401,1.408,70.566,0.626,0,153145344,40960,10071,13845,9.78,9.34,9.32,5.65225E+11,60883496960,223117312,4.2536E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.873,1.503,69.684,0.94,0,181403648,0,7259,5515,9.78,9.34,9.32,5.6537E+11,60556787712,223117312,4.25541E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.602,1.375,70.428,0.594,0,167772160,40960,10621,12787,9.78,9.34,9.32,5.65237E+11,60522532864,223125504,4.25709E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.971,1.599,69.771,0.659,0,204603392,106496,24345,32506,9.78,9.34,9.32,5.6526E+11,60292657152,223141888,4.25915E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.757,1.535,70.175,0.533,0,162398208,73728,8881,8475,9.72,9.34,9.32,5.65336E+11,60055982080,223150080,4.26076E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.327,1.692,70.197,0.783,0,208666624,0,8053,8131,9.72,9.34,9.32,5.65278E+11,59905445888,223150080,4.26285E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.722,1.69,69.9,0.688,0,150994944,40960,9236,11834,9.72,9.34,9.32,5.65349E+11,59683872768,223158272,4.26436E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.361,1.72,70.138,0.782,0,188743680,0,13587,11852,9.72,9.34,9.32,5.65287E+11,59556642816,223158272,4.26624E+11,2266497024,5.34604E+11
2020/8/7 9:10,28.393,1.657,69.512,0.438,0,185597952,0,9810,12223,9.72,9.34,9.32,5.65373E+11,59285049344,223158272,4.2681E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.625,1.531,70.375,0.469,0,176160768,0,1793,2032,9.66,9.33,9.32,5.65322E+11,59160485888,223158272,4.26986E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.712,1.599,70.094,0.596,0,223346688,0,3490,6837,9.66,9.33,9.32,5.653E+11,58958663680,223158272,4.27209E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.745,1.627,69.909,0.719,0,150994944,8192,2179,5156,9.66,9.33,9.32,5.65348E+11,58759876608,223158272,4.2736E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.025,1.314,71.16,0.5,0,149684224,65536,14519,15955,9.66,9.33,9.32,5.65233E+11,58725085184,223174656,4.2751E+11,2266497024,5.34604E+11
2020/8/7 9:10,24.93,0.313,72.036,2.721,0,0,40960,4854,10894,9.66,9.33,9.32,5.65233E+11,58724704256,223182848,4.2751E+11,2266497024,5.34604E+11
2020/8/7 9:10,26.204,0.876,71.138,1.782,0,76808192,0,6377,8992,9.61,9.32,9.32,5.65348E+11,58532970496,223182848,4.27587E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.618,1.567,70.313,0.502,0,198180864,0,7500,5328,9.61,9.32,9.32,5.65311E+11,58372583424,223182848,4.27785E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.646,1.565,69.944,0.845,0,150863872,73728,17934,20414,9.61,9.32,9.32,5.65338E+11,58194182144,223191040,4.27936E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.062,1.599,70.649,0.69,0,188874752,0,3659,7608,9.61,9.32,9.32,5.65281E+11,58062127104,223191040,4.28125E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.976,1.692,69.768,0.564,0,173801472,0,3453,4130,9.61,9.32,9.32,5.65362E+11,57807794176,223191040,4.28299E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.327,1.41,70.542,0.721,0,175374336,0,15193,21567,9.64,9.34,9.32,5.65209E+11,57785020416,223191040,4.28474E+11,2266497024,5.34604E+11
2020/8/7 9:10,30.521,2.415,66.562,0.502,0,229793792,1261568,14730,23864,9.64,9.34,9.32,5.65282E+11,57483395072,223305728,4.28703E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.555,1.755,69.937,0.752,0,144310272,73728,23160,25584,9.64,9.34,9.32,5.65339E+11,57282138112,223313920,4.28847E+11,2266497024,5.34604E+11
2020/8/7 9:10,24.883,0.625,71.397,3.095,0,0,0,7413,12371,9.64,9.34,9.32,5.65198E+11,57423032320,223313920,4.28847E+11,2266497024,5.34604E+11
2020/8/7 9:10,25.821,0.469,70.678,3.032,0,16384,303104,31111,40971,9.64,9.34,9.32,5.65198E+11,57422573568,223379456,4.28847E+11,2266497024,5.34604E+11
2020/8/7 9:10,24.922,0.281,71.889,2.908,0,0,16384,32712,47600,9.59,9.33,9.32,5.65198E+11,57422573568,223379456,4.28847E+11,2266497024,5.34604E+11
2020/8/7 9:10,24.945,0.25,71.706,3.099,0,0,0,9323,29390,9.59,9.33,9.32,5.65198E+11,57422606336,223379456,4.28847E+11,2266497024,5.34604E+11
2020/8/7 9:10,24.898,0.344,73.444,1.314,0,0,16384,6686,7220,9.59,9.33,9.32,5.65198E+11,57422606336,223379456,4.28847E+11,2266497024,5.34604E+11
2020/8/7 9:10,26.355,1.003,71.012,1.63,0,128450560,8704,2950,1900,9.59,9.33,9.32,5.6534E+11,57152147456,223379456,4.28976E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.247,1.284,70.373,1.096,0,177209344,98304,16671,29057,9.59,9.33,9.32,5.65271E+11,57044930560,223387648,4.29152E+11,2266497024,5.34604E+11
2020/8/7 9:10,27.511,1.84,69.838,0.811,0,150863872,0,5694,8801,9.54,9.32,9.32,5.65326E+11,56838516736,223387648,4.29303E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.771,1.597,69.975,0.657,0,210894848,139264,14845,17938,9.54,9.32,9.32,5.65294E+11,56659509248,223420416,4.29514E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.785,1.533,69.869,0.814,0,150994944,73728,8001,8752,9.54,9.32,9.32,5.65343E+11,56460382208,223420416,4.29665E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.455,1.563,70.263,0.719,0,188743680,73728,13389,18381,9.54,9.32,9.32,5.65285E+11,56329216000,223436800,4.29854E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.9,1.63,69.843,0.627,0,166330368,40960,11994,13410,9.54,9.32,9.32,5.6535E+11,56097484800,223444992,4.30021E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.293,1.44,70.329,0.939,0,180486144,73728,11602,15394,9.58,9.33,9.32,5.65273E+11,55994408960,223461376,4.30201E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.5,1.688,70.062,0.75,0,140771328,0,8083,9454,9.58,9.33,9.32,5.65336E+11,55790329856,223461376,4.30342E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.412,1.629,69.956,1.003,0,194772992,106496,15432,17212,9.58,9.33,9.32,5.65259E+11,55671988224,223485952,4.30537E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.335,1.505,70.439,0.721,0,141164544,0,6990,9933,9.58,9.33,9.32,5.65311E+11,55478730752,223485952,4.30678E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.677,1.722,69.787,0.814,0,184942592,106496,29737,32615,9.58,9.33,9.32,5.65248E+11,55357800448,223502336,4.30862E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.369,1.47,70.597,0.563,0,142868480,0,16957,21246,9.53,9.33,9.32,5.65285E+11,55177670656,223502336,4.31005E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.689,1.568,69.74,1.003,0,185204736,0,6882,9516,9.53,9.33,9.32,5.65362E+11,54914957312,223502336,4.31191E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.505,1.436,70.403,0.656,0,163971072,40960,17753,23649,9.53,9.33,9.32,5.65194E+11,54919401472,223510528,4.31354E+11,2266497024,5.34604E+11
2020/8/7 9:11,28.137,1.725,69.573,0.565,0,201326592,8192,15618,349752,9.53,9.33,9.32,5.65253E+11,54658789376,223510528,4.31556E+11,2266497024,5.34604E+11
2020/8/7 9:11,27.463,1.72,70.222,0.594,0,157941760,0,4069,7098,9.53,9.33,9.32,5.65311E+11,54442733568,223510528,4.31714E+11,2266497024,5.34604E+11
